SKUÉRÅ[Éh,ç›å…êîó 
380410000409402,13
380410000409421,0
380420030409302,2
380420030409322,3
380420030409345,1
380420030409332,1
380420030409335,1
380420030409328,1
380420030409362,2
380420030409372,1
380420030409375,2
380420030409378,4
380420030409318,0
341510010053678,1
330550000814878,0
