SKUÉRÅ[Éh,ç›å…êîó 
171212070284678,66
184220010430002,8
530450150529521,0
111422020524273,1
170422000284878,21
160510040354602,4
170510030544614,2
130510020544478,1
170510020544478,2
171510000545078,0
130550001095219,0
170510070544278,1
170510070544621,3
170510070544878,1
160510030524622,2
130553070523321,7
130512010525013,1
111512010524273,1
111512010524278,1
180518002200014,6
185514012210478,0
110510001094173,3
110510001094177,4
121514011634665,3
130553040525015,2
160510090354878,2
160510090355078,0
