SKUÉRÅ[Éh,ç›å…êîó 
121214001399338,6
130222041874421,1
130310000274468,0
160314001729428,2
160314011729415,2
120414001399315,3
120414001399319,1
120414001399421,2
120414001399478,1
120414001399573,2
160414041729505,3
160414041729519,1
160414051729405,1
160414051729478,2
160414051729505,3
130420110394226,1
130420110394228,1
130420110394419,2
130422021874818,0
110510010399221,2
110510010399218,2
110510010399278,1
130510060394428,1
130510060394612,2
130510060394814,2
130510050394219,1
130510040394205,1
130510040394419,3
160514001729305,3
160514011729305,1
160514011729315,2
130512020525215,1
160514041729519,1
160514051729315,1
160514051729414,1
160514051729515,1
160514051729593,2
121550020659229,1
121550020659362,2
121550020659375,2
121550020659462,1
121550030659362,2
121550030659328,1
121550030659402,2
121550030659475,1
121550030659419,1
130512001874426,2
130512031874415,1
130512041874819,2
111512001153855,1
111512001153973,2
111512001154114,2
121510000279178,4
121510000279202,3
121510000279215,3
121510000279273,1
121510000279228,1
121510000279219,5
121510000279435,2
121510000279552,4
121510000279682,3
110510021099605,1
121514001399302,8
121514001399362,3
121514001399421,8
121514001399418,2
121514001399419,3
160520001099218,2
