SKUÉRÅ[Éh,ç›å…êîó 
130312011875224,0
183414021720032,0
130410111613002,0
110510020399302,1
110510000399319,3
160510050354615,0
170510030544415,2
130510000545077,0
170510000545277,0
130510020394878,0
171512050284615,1
170512010205078,0
160510010354883,0
160510000355202,6
130550001094412,1
160514011729419,0
130512010594478,0
130512010594878,0
130512010594215,0
130512010594278,0
160510060354815,1
140510001099368,1
130518002174228,0
152510030394012,0
130514000254420,3
130514020259302,1
130512011874805,3
121514011634815,0
170510090544405,0
130517000259118,1
111512001153819,1
111512001154012,1
130510030544405,1
170512001424821,0
170512001425021,0
121510000279378,1
