SKUÉRÅ[Éh,ç›å…êîó 
186312001610013,5
131410000395021,0
150416000356519,1
150416000358019,0
120420000545013,1
186422011150014,0
186422011150018,7
186422011150024,10
160510001099324,5
160510040354602,3
130510060394678,1
171512050284615,1
171512050284677,4
130510000523312,4
170510000399478,2
160510000354678,8
160510000354863,5
182512071860078,4
160553060525022,0
110553000524178,0
130516011174678,4
130512010524812,0
182512041420018,4
110510011094302,3
170516001174678,0
111512001154012,0
130510030544405,1
130510032040373,0
140516000279478,1
