SKUÉRÅ[Éh,ç›å…êîó 
141322000204678,2
130553030524478,1
130553030524419,1
130553030524678,0
130553030524619,0
130553030524878,0
130553030524819,0
130553030525078,2
130553030525019,2
130553030525278,2
130553030525219,2
130553030525478,0
130553030525419,2
170512001424421,1
130553210522821,2
130553210522921,4
130553210523021,4
130553210523121,3
130553210523221,3
130553210523321,0
130553210523421,2
130553220523418,0
110553030523802,1
110553030523832,1
110553030523814,1
110553030523873,1
110553030523902,0
110553030523932,1
110553030523914,0
110553030523973,0
110553030524002,1
110553030524032,0
110553030524014,1
110553030524073,0
110553030524102,1
110553030524132,1
110553030524114,0
110553030524173,1
131556012249419,0
171522000284428,2
171522010284478,1
