SKUÉRÅ[Éh,ç›å…êîó 
186412000270062,0
180412000090078,50
111422041153872,6
160510001099124,8
160510001099224,6
160510020354402,5
130510000544615,6
170510000544615,6
130510060394612,1
130510060394678,3
130510000522915,1
130510000523112,6
130510000523212,7
130510000523312,6
160510010354412,5
160510000354621,0
160510000354612,18
160510001729305,0
130510001094421,0
160550000524614,3
160553020524412,1
160553020524612,1
160553020524812,1
160553020525012,1
130516041174419,1
140510001099421,1
180518002200014,2
130510090394619,1
130514000254419,1
