SKUÉRÅ[Éh,ç›å…êîó 
170312010284415,4
141320020544415,1
170412010204678,0
170412000204478,0
171412040284412,1
180412000090078,36
171422040284818,0
142420011464419,2
111422020524173,0
111422001153702,0
111422001153773,0
111422001154173,1
121514011129402,0
121514051129402,0
170510030544419,1
130510000545078,0
170510000545078,1
130510050394619,3
170510000399378,2
160510000354873,0
182512070820078,1
140550001324428,0
130550000653475,0
111512000274073,8
111512020274112,0
160514001634678,1
160514001634619,2
160510002049478,1
182552091790019,1
130514001460215,0
110514040370255,0
130550050653419,0
181510000399068,0
181510000399078,2
130514001634877,0
182552191790028,1
130550011095019,0
131550001094415,0
131550001094468,1
131550001094615,1
